iter	Passed	Remaining
763	3403	605
764	3408	601
765	3411	596
766	3415	592
767	3419	587
768	3423	583
769	3427	578
770	3432	574
771	3436	569
772	3440	565
773	3445	560
774	3449	556
775	3453	551
776	3457	547
777	3461	542
778	3465	538
779	3469	533
780	3474	529
781	3478	524
782	3482	520
783	3487	515
784	3491	511
785	3495	506
786	3499	502
787	3503	497
788	3507	493
789	3512	489
790	3515	484
791	3519	479
792	3524	475
793	3528	471
794	3532	466
795	3536	462
796	3540	457
797	3544	453
798	3548	448
799	3552	444
800	3556	439
801	3560	435
802	3564	430
803	3569	426
804	3573	421
805	3576	417
806	3581	412
807	3585	408
808	3588	403
809	3592	399
810	3596	394
811	3600	390
812	3604	385
813	3608	381
814	3612	376
815	3616	372
816	3620	367
817	3624	363
818	3628	358
819	3632	354
820	3636	349
821	3640	345
822	3644	341
823	3648	336
824	3653	332
825	3657	327
826	3661	323
827	3665	318
828	3670	314
829	3674	309
830	3678	305
831	3682	300
832	3686	296
833	3690	292
834	3695	287
835	3699	283
836	3703	278
837	3707	274
838	3711	269
839	3715	265
840	3719	260
841	3723	256
842	3727	252
843	3731	247
844	3735	243
845	3739	238
846	3744	234
847	3748	229
848	3752	225
849	3756	220
850	3760	216
851	3765	212
852	3769	207
853	3773	203
854	3777	198
855	3781	194
856	3785	189
857	3789	185
858	3793	181
859	3797	176
860	3800	172
861	3804	167
862	3808	163
863	3812	158
864	3816	154
865	3820	150
866	3824	145
867	3829	141
868	3833	136
869	3837	132
870	3841	127
871	3845	123
872	3848	119
873	3852	114
874	3856	110
875	3860	105
876	3864	101
877	3868	96
878	3872	92
879	3876	88
880	3880	83
881	3884	79
882	3889	74
883	3893	70
884	3897	66
885	3901	61
886	3905	57
887	3909	52
888	3913	48
889	3917	44
890	3921	39
891	3926	35
892	3930	30
893	3934	26
894	3938	22
895	3942	17
896	3946	13
897	3950	8
898	3954	4
899	3957	0
